restaurant_class,restaurant_name,restaurant_url,restaurant_reviews
1703,Brasserie Le 1900,/Restaurant_Review-g187265-d6556579-Reviews-Brasserie_Le_1900-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1704,Brasserie lilot café,/Restaurant_Review-g187265-d23041913-Reviews-Brasserie_lilot_cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1705,O Vins D'Anges,/Restaurant_Review-g187265-d10529179-Reviews-O_Vins_D_Anges-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1706,Le Pain Du 8Eme,/Restaurant_Review-g187265-d10467317-Reviews-Le_Pain_Du_8Eme-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1707,Momos,/Restaurant_Review-g187265-d25157664-Reviews-Momos-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1708,All 54,/Restaurant_Review-g187265-d7108756-Reviews-All_54-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1709,Epicerie Jacotte,/Restaurant_Review-g187265-d17756114-Reviews-Epicerie_Jacotte-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1710,Kebab Grillhouse,/Restaurant_Review-g187265-d27259116-Reviews-Kebab_Grillhouse-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1711,Focaccia by Rémy Coste,/Restaurant_Review-g187265-d12662488-Reviews-Focaccia_by_Remy_Coste-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 27 reviews
1712,Bistrot de la Botte,/Restaurant_Review-g187265-d7236813-Reviews-Bistrot_de_la_Botte-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 207 reviews
1713,La Fabuleuse Cantine,/Restaurant_Review-g187265-d23751712-Reviews-La_Fabuleuse_Cantine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 8 reviews
1714,Lyon Particule,/Restaurant_Review-g187265-d17795068-Reviews-Lyon_Particule-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 5 reviews
1715,Le Renouveau,/Restaurant_Review-g187265-d10530952-Reviews-Le_Renouveau-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 5 reviews
1716,La Buvette du Pont Wilson,/Restaurant_Review-g187265-d2502519-Reviews-La_Buvette_du_Pont_Wilson-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 46 reviews
1717,L'epicerie Pop,/Restaurant_Review-g187265-d4177906-Reviews-L_epicerie_Pop-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 50 reviews
1718,L'otarie,/Restaurant_Review-g187265-d8041061-Reviews-L_otarie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 12 reviews
1719,Cafe de la creche,/Restaurant_Review-g187265-d803916-Reviews-Cafe_de_la_creche-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 18 reviews
1720,Pâtisserie La Vaina,/Restaurant_Review-g187265-d27244332-Reviews-Patisserie_La_Vaina-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 2 reviews
1721,Sherrington Express,/Restaurant_Review-g187265-d12361770-Reviews-Sherrington_Express-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 9 reviews
1722,Le Jardin D'Amandine,/Restaurant_Review-g187265-d5544563-Reviews-Le_Jardin_D_Amandine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 20 reviews
1723,Montchat Sushi,/Restaurant_Review-g187265-d26682902-Reviews-Montchat_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 5 reviews
1724,La Pecoranegra Lyon,/Restaurant_Review-g187265-d27105074-Reviews-La_Pecoranegra_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 20 reviews
1725,La Billebaude,/Restaurant_Review-g187265-d4541267-Reviews-La_Billebaude-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 20 reviews
1726,Le Galata,/Restaurant_Review-g187265-d5890561-Reviews-Le_Galata-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 24 reviews
1727,Le Timgad Chez Hafsi,/Restaurant_Review-g187265-d27212149-Reviews-Le_Timgad_Chez_Hafsi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1728,The Roster Lyon Terreaux,/Restaurant_Review-g187265-d23859751-Reviews-The_Roster_Lyon_Terreaux-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 3 reviews
1729,Pamir restaurant indien,/Restaurant_Review-g187265-d26722493-Reviews-Pamir_restaurant_indien-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 2 reviews
1730,Campagne - l'Esprit Bistrot,/Restaurant_Review-g187265-d26695370-Reviews-Campagne_l_Esprit_Bistrot-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 11 reviews
1731,Pizz Delice,/Restaurant_Review-g187265-d5616558-Reviews-Pizz_Delice-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 21 reviews
1732,Côté Château,/Restaurant_Review-g187265-d24019350-Reviews-Cote_Chateau-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 5 reviews
1733,Le Hall,/Restaurant_Review-g187265-d4539537-Reviews-Le_Hall-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 56 reviews
1734,Hua Yuan Xuan,/Restaurant_Review-g187265-d10029052-Reviews-Hua_Yuan_Xuan-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 20 reviews
1735,Ly-Lan Poke Bar,/Restaurant_Review-g187265-d19701673-Reviews-Ly_Lan_Poke_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 6 reviews
1736,Hood Bar & Gaufres,/Restaurant_Review-g187265-d14058608-Reviews-Hood_Bar_Gaufres-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 13 reviews
1737,My sushi,/Restaurant_Review-g187265-d10460255-Reviews-My_sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 14 reviews
1738,Okja,/Restaurant_Review-g187265-d27110936-Reviews-Okja-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 2 reviews
1739,Chez Les Tartes,/Restaurant_Review-g187265-d19383802-Reviews-Chez_Les_Tartes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 16 reviews
1740,Pret a Manger,/Restaurant_Review-g187265-d21512802-Reviews-Pret_a_Manger-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 14 reviews
1741,Atelier Artisan Crepier,/Restaurant_Review-g187265-d23523663-Reviews-Atelier_Artisan_Crepier-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 15 reviews
1742,The Wall,/Restaurant_Review-g187265-d23806782-Reviews-The_Wall-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 3 reviews
1743,L'atelier Artisan Crêpier,/Restaurant_Review-g187265-d24042929-Reviews-L_atelier_Artisan_Crepier-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 11 reviews
1744,Green Is Better Lyon 2,/Restaurant_Review-g187265-d23919435-Reviews-Green_Is_Better_Lyon_2-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 10 reviews
1745,Cigkoftem,/Restaurant_Review-g187265-d14160340-Reviews-Cigkoftem-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 8 reviews
1746,Manger Vite & Bien,/Restaurant_Review-g187265-d9767645-Reviews-Manger_Vite_Bien-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 16 reviews
1747,Bistrot du Comoedia,/Restaurant_Review-g187265-d7740038-Reviews-Bistrot_du_Comoedia-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 25 reviews
1748,Uno Pizza,/Restaurant_Review-g187265-d9818050-Reviews-Uno_Pizza-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 14 reviews
1749,La Grillade,/Restaurant_Review-g187265-d3237680-Reviews-La_Grillade-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 16 reviews
1750,Yaoz Vieux Lyon,/Restaurant_Review-g187265-d13290049-Reviews-Yaoz_Vieux_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 46 reviews
1751,L'Horloge Des Brotteaux,/Restaurant_Review-g187265-d1331182-Reviews-L_Horloge_Des_Brotteaux-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 89 reviews
1752,The Shamrock,/Restaurant_Review-g187265-d5895210-Reviews-The_Shamrock-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 28 reviews
1753,PIT ZA POT From Chicago,/Restaurant_Review-g187265-d14215049-Reviews-PIT_ZA_POT_From_Chicago-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 30 reviews
1754,The White Rabbit - Café ludique,/Restaurant_Review-g187265-d23459162-Reviews-The_White_Rabbit_Cafe_ludique-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 3 reviews
1755,Mazette,/Restaurant_Review-g187265-d8753353-Reviews-Mazette-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 18 reviews
1756,Jungle Bar,/Restaurant_Review-g187265-d21328022-Reviews-Jungle_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1757,Colette and Co,/Restaurant_Review-g187265-d15017177-Reviews-Colette_and_Co-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 39 reviews
1758,Cafe la Fontaine,/Restaurant_Review-g187265-d7243061-Reviews-Cafe_la_Fontaine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 43 reviews
1759,Palais De Chine,/Restaurant_Review-g187265-d4339599-Reviews-Palais_De_Chine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 36 reviews
1760,Sidhuri Café & Cantine,/Restaurant_Review-g187265-d21308906-Reviews-Sidhuri_Cafe_Cantine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 8 reviews
1761,Le Vin des Vivants,/Restaurant_Review-g187265-d4784837-Reviews-Le_Vin_des_Vivants-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 27 reviews
1762,Moonshine,/Restaurant_Review-g187265-d8605058-Reviews-Moonshine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 21 reviews
1763,Le Petit Kfe du Marche,/Restaurant_Review-g187265-d10640743-Reviews-Le_Petit_Kfe_du_Marche-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 12 reviews
1764,Micro Sillon,/Restaurant_Review-g187265-d27250912-Reviews-Micro_Sillon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1765,Cafe Theatre la Mi Graine,/Restaurant_Review-g187265-d8050468-Reviews-Cafe_Theatre_la_Mi_Graine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 11 reviews
1766,Le Pastalicious,/Restaurant_Review-g187265-d25151505-Reviews-Le_Pastalicious-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 5 reviews
1767,L'Atelier,/Restaurant_Review-g187265-d17373270-Reviews-L_Atelier-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 5 reviews
1768,Fresh Burritos Lyon Berthelot,/Restaurant_Review-g187265-d14971175-Reviews-Fresh_Burritos_Lyon_Berthelot-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 18 reviews
1769,El Cubano,/Restaurant_Review-g187265-d11924863-Reviews-El_Cubano-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 32 reviews
1770,La Monella,/Restaurant_Review-g187265-d4601941-Reviews-La_Monella-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 32 reviews
1771,Le Genova,/Restaurant_Review-g187265-d4554431-Reviews-Le_Genova-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1772,L'heure de Manger,/Restaurant_Review-g187265-d7295237-Reviews-L_heure_de_Manger-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1773,Les Tontons Burgers vaise,/Restaurant_Review-g187265-d12945773-Reviews-Les_Tontons_Burgers_vaise-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1774,Malto,/Restaurant_Review-g187265-d23700914-Reviews-Malto-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1775,Les Délices de la Villette,/Restaurant_Review-g187265-d10351207-Reviews-Les_Delices_de_la_Villette-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1776,La Mistura,/Restaurant_Review-g187265-d14183899-Reviews-La_Mistura-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1777,Lipopette Foch  - Sushi Français,/Restaurant_Review-g187265-d27727961-Reviews-Lipopette_Foch_Sushi_Francais-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1778,Biatza,/Restaurant_Review-g187265-d23695188-Reviews-Biatza-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1779,Muraato,/Restaurant_Review-g187265-d11995718-Reviews-Muraato-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1780,La Mie Caline Lyon Métro Bellecour,/Restaurant_Review-g187265-d20329292-Reviews-La_Mie_Caline_Lyon_Metro_Bellecour-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1781,Restaurant le santy,/Restaurant_Review-g187265-d26857536-Reviews-Restaurant_le_santy-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1782,Hokkaido Lyon,/Restaurant_Review-g187265-d23794043-Reviews-Hokkaido_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1783,Wallace Snug,/Restaurant_Review-g187265-d15048746-Reviews-Wallace_Snug-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1784,Les BerThoM,/Restaurant_Review-g187265-d9803554-Reviews-Les_BerThoM-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1785,Faiparla,/Restaurant_Review-g187265-d27400043-Reviews-Faiparla-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1786,Thaï Thaï,/Restaurant_Review-g187265-d27165653-Reviews-Thai_Thai-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1787,Les Merluchons,/Restaurant_Review-g187265-d25556013-Reviews-Les_Merluchons-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1788,Hello Brooklyn,/Restaurant_Review-g187265-d17649886-Reviews-Hello_Brooklyn-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1789,L'antre Amis Restaurant,/Restaurant_Review-g187265-d27279503-Reviews-L_antre_Amis_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1790,L'Arc en Ciel,/Restaurant_Review-g187265-d6875396-Reviews-L_Arc_en_Ciel-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1791,Les Bobos,/Restaurant_Review-g187265-d8673095-Reviews-Les_Bobos-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1792,Big Fernand Cc Lyon La Part Dieu,/Restaurant_Review-g187265-d23444301-Reviews-Big_Fernand_Cc_Lyon_La_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1793,Pat's Caffe,/Restaurant_Review-g187265-d10692233-Reviews-Pat_s_Caffe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1794,Baotime Berthelot 7e,/Restaurant_Review-g187265-d23742282-Reviews-Baotime_Berthelot_7e-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1795,Valmy Tandoori,/Restaurant_Review-g187265-d10784435-Reviews-Valmy_Tandoori-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1796,Gochi,/Restaurant_Review-g187265-d1020370-Reviews-Gochi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1797,Pistache,/Restaurant_Review-g187265-d19844829-Reviews-Pistache-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1798,L'Atelier du Pain,/Restaurant_Review-g187265-d12674982-Reviews-L_Atelier_du_Pain-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1799,La P'tite Cantine,/Restaurant_Review-g187265-d12367828-Reviews-La_P_tite_Cantine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1800,Robert Croix-Rousse,/Restaurant_Review-g187265-d18981042-Reviews-Robert_Croix_Rousse-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1801,Eric Kayser,/Restaurant_Review-g187265-d4458227-Reviews-Eric_Kayser-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1802,Yaafa Monplaisir,/Restaurant_Review-g187265-d15708120-Reviews-Yaafa_Monplaisir-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1803,MSB - Cuisine de choix Lyon 2,/Restaurant_Review-g187265-d15099217-Reviews-MSB_Cuisine_de_choix_Lyon_2-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1804,Tic & Tac Bar,/Restaurant_Review-g187265-d26692274-Reviews-Tic_Tac_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1805,Traboule Cafe,/Restaurant_Review-g187265-d18715721-Reviews-Traboule_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1806,Eccentrico,/Restaurant_Review-g187265-d25133002-Reviews-Eccentrico-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1807,Restaurant Kyriad,/Restaurant_Review-g187265-d6434708-Reviews-Restaurant_Kyriad-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1808,Pop's Kfe,/Restaurant_Review-g187265-d14133892-Reviews-Pop_s_Kfe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1809,Octopus,/Restaurant_Review-g187265-d20921050-Reviews-Octopus-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1810,Ibis Kitchen Restaurant,/Restaurant_Review-g187265-d12599725-Reviews-Ibis_Kitchen_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1811,Columbus Cafe & Co,/Restaurant_Review-g187265-d11995467-Reviews-Columbus_Cafe_Co-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1812,La Buvette Saint Antoine,/Restaurant_Review-g187265-d8113737-Reviews-La_Buvette_Saint_Antoine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1813,Déli de Lyon,/Restaurant_Review-g187265-d17192028-Reviews-Deli_de_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1814,Au Bercail,/Restaurant_Review-g187265-d23936848-Reviews-Au_Bercail-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1815,sain'plement,/Restaurant_Review-g187265-d3220430-Reviews-Sain_plement-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1816,Gianni’s Caffe,/Restaurant_Review-g187265-d21054505-Reviews-Gianni_s_Caffe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1817,KOI Sushi,/Restaurant_Review-g187265-d26913703-Reviews-KOI_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1818,Le Romarin,/Restaurant_Review-g187265-d5799961-Reviews-Le_Romarin-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1819,Lunicco - Confluence,/Restaurant_Review-g187265-d23640492-Reviews-Lunicco_Confluence-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1820,Giovani,/Restaurant_Review-g187265-d1035903-Reviews-Giovani-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1821,Comptoir du Sud,/Restaurant_Review-g187265-d10454611-Reviews-Comptoir_du_Sud-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1822,Le Cafe de la Cathedrale,/Restaurant_Review-g187265-d2351589-Reviews-Le_Cafe_de_la_Cathedrale-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1823,My Wok Lyon Terreaux,/Restaurant_Review-g187265-d28017344-Reviews-My_Wok_Lyon_Terreaux-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1824,Crispy Soul,/Restaurant_Review-g187265-d27120388-Reviews-Crispy_Soul-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1825,Un Air de Janis,/Restaurant_Review-g187265-d14759965-Reviews-Un_Air_de_Janis-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1826,Ambrosia,/Restaurant_Review-g187265-d26956220-Reviews-Ambrosia-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1827,Bois pizza tradition,/Restaurant_Review-g187265-d4212372-Reviews-Bois_pizza_tradition-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1828,Sapido,/Restaurant_Review-g187265-d27125155-Reviews-Sapido-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1829,Marmocchi,/Restaurant_Review-g187265-d21243221-Reviews-Marmocchi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1830,Fruta Madre,/Restaurant_Review-g187265-d15696896-Reviews-Fruta_Madre-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1831,Le Comptoir,/Restaurant_Review-g187265-d12019751-Reviews-Le_Comptoir-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1832,Pokawa Lyon Mercière,/Restaurant_Review-g187265-d23044529-Reviews-Pokawa_Lyon_Merciere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1833,Silex,/Restaurant_Review-g187265-d19137967-Reviews-Silex-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1834,Le Gold,/Restaurant_Review-g187265-d12982885-Reviews-Le_Gold-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1835,Les Barges,/Restaurant_Review-g187265-d3488947-Reviews-Les_Barges-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1836,Brasserie Jaures,/Restaurant_Review-g187265-d14133248-Reviews-Brasserie_Jaures-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1837,Café Oz The Australian Bar Lyon,/Restaurant_Review-g187265-d28104263-Reviews-Cafe_Oz_The_Australian_Bar_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1838,Le Tasse Livre,/Restaurant_Review-g187265-d7697976-Reviews-Le_Tasse_Livre-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1839,Restaurant 77,/Restaurant_Review-g187265-d24173770-Reviews-Restaurant_77-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1840,Chez Tipote  Bouchon,/Restaurant_Review-g187265-d26809152-Reviews-Chez_Tipote_Bouchon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1841,Toke Vieux Lyon,/Restaurant_Review-g187265-d23585514-Reviews-Toke_Vieux_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1842,O'perchoir,/Restaurant_Review-g187265-d24020891-Reviews-O_perchoir-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1843,Creperie Brettonne,/Restaurant_Review-g187265-d12717018-Reviews-Creperie_Brettonne-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1844,Les Platanes,/Restaurant_Review-g187265-d6761308-Reviews-Les_Platanes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1845,O'thai Gourmet,/Restaurant_Review-g187265-d21264239-Reviews-O_thai_Gourmet-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1846,L'as De Pizz,/Restaurant_Review-g187265-d8736198-Reviews-L_as_De_Pizz-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1847,Ziggy,/Restaurant_Review-g187265-d17443493-Reviews-Ziggy-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1848,de l'autre cote du pont,/Restaurant_Review-g187265-d779717-Reviews-De_l_autre_cote_du_pont-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1849,Bruno Saladino,/Restaurant_Review-g187265-d8154243-Reviews-Bruno_Saladino-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1850,Deliss Pizza,/Restaurant_Review-g187265-d5927902-Reviews-Deliss_Pizza-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1851,Le Berkeley,/Restaurant_Review-g187265-d20024375-Reviews-Le_Berkeley-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1852,La Mère Titi,/Restaurant_Review-g187265-d13202525-Reviews-La_Mere_Titi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1853,Big Fernand Lyon Vaise,/Restaurant_Review-g187265-d20094374-Reviews-Big_Fernand_Lyon_Vaise-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1854,Le Chabada Cafe,/Restaurant_Review-g187265-d5796795-Reviews-Le_Chabada_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1855,Gram E Basta,/Restaurant_Review-g187265-d27370965-Reviews-Gram_E_Basta-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1856,Campagne,/Restaurant_Review-g187265-d26327287-Reviews-Campagne-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1857,Au Piment Poivré,/Restaurant_Review-g187265-d27290788-Reviews-Au_Piment_Poivre-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1858,"Les Clameurs, Bar Federatif",/Restaurant_Review-g187265-d12185241-Reviews-Les_Clameurs_Bar_Federatif-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1859,Tire-toi Une Buche,/Restaurant_Review-g187265-d25018262-Reviews-Tire_toi_Une_Buche-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1860,Les Dunes,/Restaurant_Review-g187265-d1331389-Reviews-Les_Dunes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1861,La Table Des Maquignons,/Restaurant_Review-g187265-d25017686-Reviews-La_Table_Des_Maquignons-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 3 reviews
1862,L'Avocat Cafe,/Restaurant_Review-g187265-d19843058-Reviews-L_Avocat_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 14 reviews
1863,Le The N°1,/Restaurant_Review-g187265-d18717140-Reviews-Le_The_N_1-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 5 reviews
1864,Le Mistral,/Restaurant_Review-g187265-d27211538-Reviews-Le_Mistral-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1865,La Dolce Pizza,/Restaurant_Review-g187265-d13384682-Reviews-La_Dolce_Pizza-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 8 reviews
1866,Pineapple Room,/Restaurant_Review-g187265-d28025330-Reviews-Pineapple_Room-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
